"date","lon","lat","id","pt","sst","sf","at","af"
1997-12-25 12:50:00,-58.16,43.08,"44833",7,11.8,1,NA,15
1997-12-25 16:37:00,-58.07,43.08,"44833",7,11.8,1,NA,15
1997-12-30 09:24:00,-59.37,40.32,"44930",7,15.7,1,NA,15
1997-12-30 11:08:00,-59.42,40.29,"44930",7,15.7,1,NA,15
1997-12-30 12:44:00,-59.46,40.29,"44930",7,15.2,1,NA,15
1997-12-01 06:10:00,-53.32,41.55,"44929",7,17.6,1,NA,15
1997-12-01 08:19:00,-53.32,41.55,"44929",7,17.5,1,NA,15
1997-12-01 10:02:00,-53.32,41.56,"44929",7,17.5,1,NA,15
1997-12-01 11:41:00,-53.31,41.57,"44929",7,17.4,1,NA,15
1997-12-04 17:05:00,-57.26,41.69,"44843",7,16.2,1,NA,15
1997-12-04 18:45:00,-57.22,41.68,"44843",7,16.6,1,NA,15
1997-12-04 20:18:00,-57.22,41.69,"44843",7,16.6,1,NA,15
1997-12-04 21:56:00,-57.2,41.69,"44843",7,16.5,1,NA,15
1997-12-04 23:38:00,-57.2,41.69,"44843",7,16.5,1,NA,15
1997-12-05 05:21:00,-57.2,41.69,"44843",7,16.8,1,NA,15
1997-12-05 07:07:00,-57.1,41.75,"44843",7,16.8,1,NA,15
1997-12-05 08:45:00,-57.1,41.75,"44843",7,17,1,NA,15
1997-12-05 10:16:00,-57.05,41.77,"44843",7,16.9,1,NA,15
1997-12-05 11:54:00,-57.03,41.78,"44843",7,16.9,1,NA,15
1997-12-07 18:11:00,-56.82,41.78,"44843",7,16.9,1,NA,15
1997-12-07 19:52:00,-56.82,41.78,"44843",7,16.9,1,NA,15
1997-12-07 20:54:00,-56.86,41.78,"44843",7,16.9,1,NA,15
1997-12-07 22:32:00,-56.87,41.79,"44843",7,16.9,1,NA,15
1997-12-08 04:49:00,-56.87,41.79,"44843",7,16.9,1,NA,15
1997-12-08 06:35:00,-56.84,41.77,"44843",7,16.9,1,NA,15
1997-12-08 08:13:00,-56.83,41.75,"44843",7,16.9,1,NA,15
1997-12-08 09:05:00,-56.83,41.74,"44843",7,16.9,1,NA,15
1997-12-08 10:50:00,-56.83,41.73,"44843",7,16.8,1,NA,15
1997-12-08 12:26:00,-56.83,41.73,"44843",7,16.7,1,NA,15
1997-12-10 17:37:00,-56.94,41.53,"44843",7,16.8,1,NA,15
1997-12-10 19:47:00,-56.94,41.53,"44843",7,16.7,1,NA,15
1997-12-10 21:26:00,-56.97,41.52,"44843",7,16.8,1,NA,15
1997-12-10 23:08:00,-56.98,41.52,"44843",7,16.8,1,NA,15
1997-12-11 05:59:00,-56.97,41.46,"44843",7,16.7,1,NA,15
1997-12-11 07:41:00,-56.96,41.44,"44843",7,16.8,1,NA,15
1997-12-11 09:43:00,-56.97,41.43,"44843",7,16.7,1,NA,15
1997-12-11 11:22:00,-56.97,41.43,"44843",7,16.7,1,NA,15
1997-12-13 17:06:00,-57.27,41.18,"44843",7,16.4,1,NA,15
1997-12-13 18:46:00,-57.28,41.17,"44843",7,16.4,1,NA,15
1997-12-13 20:21:00,-57.28,41.17,"44843",7,16.4,1,NA,15
1997-12-13 22:00:00,-57.31,41.15,"44843",7,16.4,1,NA,15
1997-12-13 23:39:00,-57.31,41.15,"44843",7,16.4,1,NA,15
1997-12-14 05:25:00,-57.34,41.14,"44843",7,16.4,1,NA,15
1997-12-14 07:08:00,-57.34,41.14,"44843",7,16.4,1,NA,15
1997-12-14 08:46:00,-57.36,41.14,"44843",7,16.4,1,NA,15
1997-12-14 10:17:00,-57.36,41.12,"44843",7,16.4,1,NA,15
1997-12-14 11:56:00,-57.36,41.12,"44843",7,16.4,1,NA,15
1997-12-16 16:29:00,-57.34,40.94,"44843",7,15.8,1,NA,15
1997-12-16 18:15:00,-57.34,40.94,"44843",7,15.8,1,NA,15
1997-12-16 20:56:00,-57.35,40.95,"44843",7,15.7,1,NA,15
1997-12-16 22:34:00,-57.35,40.96,"44843",7,15.7,1,NA,15
1997-12-17 04:50:00,-57.35,40.96,"44843",7,15.5,1,NA,15
1997-12-17 06:37:00,-57.32,41,"44843",7,15,1,NA,15
1997-12-17 08:16:00,-57.32,41,"44843",7,15,1,NA,15
1997-12-17 09:06:00,-57.32,41.01,"44843",7,14.9,1,NA,15
1997-12-17 10:52:00,-57.33,41.02,"44843",7,14.8,1,NA,15
1997-12-17 12:29:00,-57.33,41.02,"44843",7,14.7,1,NA,15
1997-12-19 15:59:00,-57.34,41.18,"44843",7,15.5,1,NA,15
1997-12-19 17:38:00,-57.32,41.19,"44843",7,15.4,1,NA,15
1997-12-19 19:49:00,-57.33,41.19,"44843",7,14.8,1,NA,15
1997-12-19 21:27:00,-57.33,41.19,"44843",7,14.7,1,NA,15
1997-12-19 23:09:00,-57.32,41.19,"44843",7,15.2,1,NA,15
1997-12-20 06:02:00,-57.29,41.2,"44843",7,15.3,1,NA,15
1997-12-20 07:43:00,-57.29,41.2,"44843",7,15.5,1,NA,15
1997-12-20 09:18:00,-57.29,41.2,"44843",7,15.6,1,NA,15
1997-12-20 11:25:00,-57.29,41.22,"44843",7,15.6,1,NA,15
1997-12-22 17:08:00,-56.86,41.29,"44843",7,15.3,1,NA,15
1997-12-22 18:47:00,-56.83,41.31,"44843",7,15.2,1,NA,15
1997-12-22 20:23:00,-56.81,41.31,"44843",7,15.2,1,NA,15
1997-12-22 22:00:00,-56.81,41.31,"44843",7,15.2,1,NA,15
1997-12-23 05:26:00,-56.8,41.32,"44843",7,15.4,1,NA,15
1997-12-23 07:11:00,-56.64,41.31,"44843",7,15.4,1,NA,15
1997-12-23 08:35:00,-56.64,41.31,"44843",7,15.5,1,NA,15
1997-12-23 10:19:00,-56.58,41.31,"44843",7,15.3,1,NA,15
1997-12-23 11:57:00,-56.55,41.32,"44843",7,15.3,1,NA,15
1997-12-25 16:34:00,-55,40.75,"44843",7,16.2,1,NA,15
1997-12-25 18:14:00,-55,40.75,"44843",7,16.2,1,NA,15
1997-12-16 06:47:00,-57.16,40.1,"44930",7,16.8,1,NA,15
1997-12-16 08:26:00,-57.16,40.1,"44930",7,16.7,1,NA,15
1997-12-16 09:32:00,-57.18,40.12,"44930",7,16.7,1,NA,15
1997-12-16 11:13:00,-57.2,40.13,"44930",7,16.7,1,NA,15
1997-12-16 16:29:00,-57.22,40.21,"44930",7,16.7,1,NA,15
1997-12-16 18:12:00,-57.21,40.24,"44930",7,16.7,1,NA,15
1997-12-16 19:53:00,-57.21,40.26,"44930",7,16.7,1,NA,15
1997-12-16 20:53:00,-57.21,40.27,"44930",7,16.7,1,NA,15
1997-12-16 22:33:00,-57.21,40.29,"44930",7,16.7,1,NA,15
1997-12-17 04:52:00,-57.21,40.29,"44930",7,16.8,1,NA,15
1997-12-17 06:31:00,-57.21,40.29,"44930",7,17,1,NA,15
1997-12-17 08:17:00,-57.25,40.41,"44930",7,17,1,NA,15
1997-12-17 09:08:00,-57.26,40.42,"44930",7,17,1,NA,15
1997-12-17 10:52:00,-57.27,40.44,"44930",7,17,1,NA,15
1997-12-17 12:29:00,-57.27,40.45,"44930",7,17.1,1,NA,15
1997-12-17 16:21:00,-57.28,40.49,"44930",7,17.1,1,NA,15
1997-12-17 17:59:00,-57.3,40.49,"44930",7,17.1,1,NA,15
1997-12-17 19:41:00,-57.31,40.52,"44930",7,17.1,1,NA,15
1997-12-17 20:33:00,-57.32,40.51,"44930",7,17.1,1,NA,15
1997-12-17 22:12:00,-57.33,40.53,"44930",7,17.1,1,NA,15
1997-12-18 04:39:00,-57.33,40.53,"44930",7,17,1,NA,15
1997-12-18 06:25:00,-57.37,40.59,"44930",7,17,1,NA,15
1997-12-18 08:05:00,-57.37,40.59,"44930",7,17,1,NA,15
1997-12-18 08:47:00,-57.38,40.61,"44930",7,17.1,1,NA,15
1997-12-18 10:31:00,-57.4,40.61,"44930",7,17.1,1,NA,15
1997-12-18 12:09:00,-57.41,40.61,"44930",7,17,1,NA,15
1997-12-20 17:29:00,-57.75,40.83,"44930",7,16.6,1,NA,15
1997-12-20 19:25:00,-57.77,40.83,"44930",7,16.6,1,NA,15
1997-12-20 21:06:00,-57.8,40.83,"44930",7,16.6,1,NA,15
1997-12-20 22:47:00,-57.81,40.84,"44930",7,16.6,1,NA,15
1997-12-21 05:51:00,-57.83,40.91,"44930",7,16.5,1,NA,15
1997-12-21 07:33:00,-57.83,40.92,"44930",7,16.4,1,NA,15
1997-12-21 09:08:00,-57.83,40.92,"44930",7,16.4,1,NA,15
1997-12-21 11:05:00,-57.84,40.94,"44930",7,16.3,1,NA,15
1997-12-21 12:41:00,-57.83,40.96,"44930",7,16.3,1,NA,15
1997-12-03 17:17:00,-51.92,41.72,"44929",7,NA,15,NA,15
1997-12-03 18:59:00,-51.9,41.7,"44929",7,NA,15,NA,15
1997-12-03 20:42:00,-51.85,41.7,"44929",7,NA,15,NA,15
1997-12-03 22:19:00,-51.8,41.7,"44929",7,NA,15,NA,15
1997-12-04 05:34:00,-51.61,41.7,"44929",7,NA,15,NA,15
1997-12-04 07:18:00,-51.56,41.7,"44929",7,NA,15,NA,15
1997-12-04 08:52:00,-51.57,41.7,"44929",7,NA,15,NA,15
1997-12-04 10:38:00,-51.5,41.67,"44929",7,NA,15,NA,15
1997-12-04 12:15:00,-51.46,41.66,"44929",7,NA,15,NA,15
1997-12-04 15:21:00,-51.4,41.68,"44929",7,NA,15,NA,15
1997-12-13 15:24:00,-59.99,42.01,"44833",7,11.5,1,NA,15
1997-12-13 17:07:00,-59.89,42,"44833",7,11.6,1,NA,15
